image_path,split,label,class_name,episode_id,capture_timestamp,snn_left,snn_straight,snn_right,snn_source,steering
..\..\..\carla_data\straight\STRAIGHT_12522_20260404_031137_203417.png,train,1,straight,time_group_005,2026-04-04T03:11:37.203417,0.17191916,0.74671500,0.08136585,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_12581_20260404_031138_644540.png,train,1,straight,time_group_005,2026-04-04T03:11:38.644540,0.17319885,0.05611167,0.77068948,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_12621_20260404_031139_654298.png,train,1,straight,time_group_005,2026-04-04T03:11:39.654298,0.16726245,0.63431336,0.19842419,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_12678_20260404_031141_206862.png,train,1,straight,time_group_005,2026-04-04T03:11:41.206862,0.26954981,0.62394739,0.10650280,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_12698_20260404_031141_924546.png,train,1,straight,time_group_005,2026-04-04T03:11:41.924546,0.24414387,0.59784881,0.15800732,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_12748_20260404_031143_165303.png,train,1,straight,time_group_005,2026-04-04T03:11:43.165303,0.11545653,0.77780659,0.10673689,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_12801_20260404_031144_660294.png,train,1,straight,time_group_005,2026-04-04T03:11:44.660294,0.14801735,0.76237026,0.08961239,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_12854_20260404_031146_131899.png,train,1,straight,time_group_005,2026-04-04T03:11:46.131899,0.11615222,0.82906039,0.05478739,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_12944_20260404_031148_588482.png,train,1,straight,time_group_005,2026-04-04T03:11:48.588482,0.64812852,0.13357235,0.21829913,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_12998_20260404_031150_083479.png,train,1,straight,time_group_005,2026-04-04T03:11:50.083479,0.06952922,0.88708577,0.04338501,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_13048_20260404_031151_445531.png,train,1,straight,time_group_005,2026-04-04T03:11:51.445531,0.13501592,0.79254336,0.07244072,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_13099_20260404_031152_833584.png,train,1,straight,time_group_005,2026-04-04T03:11:52.833584,0.17341852,0.76797973,0.05860175,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_13149_20260404_031154_191323.png,train,1,straight,time_group_005,2026-04-04T03:11:54.191323,0.19778528,0.73010211,0.07211261,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_13198_20260404_031155_543233.png,train,1,straight,time_group_005,2026-04-04T03:11:55.543233,,,,fake_debug_only_missing,
..\..\..\carla_data\straight\STRAIGHT_13244_20260404_031156_800213.png,train,1,straight,time_group_005,2026-04-04T03:11:56.800213,0.03878411,0.86504596,0.09616993,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_13301_20260404_031158_334241.png,train,1,straight,time_group_005,2026-04-04T03:11:58.334241,0.17693279,0.57035922,0.25270799,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_13352_20260404_031159_793503.png,train,1,straight,time_group_005,2026-04-04T03:11:59.793503,0.06518395,0.83591739,0.09889866,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_13403_20260404_031201_166744.png,train,1,straight,time_group_005,2026-04-04T03:12:01.166744,,,,fake_debug_only_missing,
..\..\..\carla_data\straight\STRAIGHT_13451_20260404_031202_427626.png,train,1,straight,time_group_005,2026-04-04T03:12:02.427626,0.69799406,0.13888625,0.16311969,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_13500_20260404_031203_702592.png,train,1,straight,time_group_005,2026-04-04T03:12:03.702592,0.28995057,0.62862855,0.08142088,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_13516_20260404_031204_289081.png,train,1,straight,time_group_005,2026-04-04T03:12:04.289081,0.04660894,0.89715224,0.05623882,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_13559_20260404_031205_253220.png,train,1,straight,time_group_005,2026-04-04T03:12:05.253220,0.88895068,0.06414295,0.04690637,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_13578_20260404_031205_899026.png,train,1,straight,time_group_005,2026-04-04T03:12:05.899026,0.30846446,0.10941828,0.58211726,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_13620_20260404_031206_912985.png,train,1,straight,time_group_005,2026-04-04T03:12:06.912985,0.26564900,0.57758656,0.15676444,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_13639_20260404_031207_642957.png,train,1,straight,time_group_005,2026-04-04T03:12:07.642957,0.22787678,0.61024265,0.16188057,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_13664_20260404_031208_337918.png,train,1,straight,time_group_005,2026-04-04T03:12:08.337918,0.34381359,0.09551077,0.56067564,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_13718_20260404_031209_713664.png,train,1,straight,time_group_005,2026-04-04T03:12:09.713664,0.14649195,0.20301723,0.65049082,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_13754_20260404_031210_763249.png,train,1,straight,time_group_005,2026-04-04T03:12:10.763249,,,,fake_debug_only_missing,
..\..\..\carla_data\straight\STRAIGHT_13806_20260404_031212_286341.png,train,1,straight,time_group_005,2026-04-04T03:12:12.286341,0.07893200,0.20020801,0.72086000,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_13854_20260404_031213_707358.png,train,1,straight,time_group_005,2026-04-04T03:12:13.707358,0.05238839,0.88938498,0.05822663,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_13905_20260404_031215_329568.png,train,1,straight,time_group_005,2026-04-04T03:12:15.329568,0.07479696,0.87575519,0.04944785,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_13953_20260404_031216_754133.png,train,1,straight,time_group_005,2026-04-04T03:12:16.754133,0.10069922,0.78871021,0.11059058,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_14002_20260404_031218_176076.png,train,1,straight,time_group_005,2026-04-04T03:12:18.176076,0.83475450,0.06247185,0.10277365,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_14999_20260404_031247_726572.png,train,1,straight,time_group_006,2026-04-04T03:12:47.726572,,,,fake_debug_only_missing,
..\..\..\carla_data\straight\STRAIGHT_15065_20260404_031249_823487.png,train,1,straight,time_group_006,2026-04-04T03:12:49.823487,,,,fake_debug_only_missing,
..\..\..\carla_data\straight\STRAIGHT_15111_20260404_031251_009006.png,train,1,straight,time_group_006,2026-04-04T03:12:51.009006,0.27989248,0.58807903,0.13202848,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_15160_20260404_031252_434690.png,train,1,straight,time_group_006,2026-04-04T03:12:52.434690,0.07609601,0.18463001,0.73927398,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_15209_20260404_031253_829277.png,train,1,straight,time_group_006,2026-04-04T03:12:53.829277,0.09414020,0.68714322,0.21871658,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_15258_20260404_031255_243286.png,train,1,straight,time_group_006,2026-04-04T03:12:55.243286,0.33945805,0.56616634,0.09437561,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_15304_20260404_031256_551534.png,train,1,straight,time_group_006,2026-04-04T03:12:56.551534,0.13824440,0.80635358,0.05540201,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_15354_20260404_031257_937297.png,train,1,straight,time_group_006,2026-04-04T03:12:57.937297,0.03957040,0.88537120,0.07505840,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_15404_20260404_031259_330372.png,train,1,straight,time_group_006,2026-04-04T03:12:59.330372,0.12525570,0.63488584,0.23985846,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_15421_20260404_031300_031648.png,train,1,straight,time_group_006,2026-04-04T03:13:00.031648,0.15223918,0.56444952,0.28331129,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_15472_20260404_031301_373723.png,train,1,straight,time_group_006,2026-04-04T03:13:01.373723,0.19926910,0.58980102,0.21092988,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_15500_20260404_031302_032984.png,train,1,straight,time_group_006,2026-04-04T03:13:02.032984,0.09118446,0.72463424,0.18418130,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_15552_20260404_031303_321862.png,train,1,straight,time_group_006,2026-04-04T03:13:03.321862,0.06608726,0.82461076,0.10930198,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_15589_20260404_031304_330228.png,train,1,straight,time_group_006,2026-04-04T03:13:04.330228,0.13038902,0.81844510,0.05116588,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_15642_20260404_031305_811867.png,train,1,straight,time_group_006,2026-04-04T03:13:05.811867,0.04367391,0.85433103,0.10199506,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_15664_20260404_031306_457703.png,train,1,straight,time_group_006,2026-04-04T03:13:06.457703,0.09270128,0.83204407,0.07525465,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_15684_20260404_031307_084288.png,train,1,straight,time_group_006,2026-04-04T03:13:07.084288,0.11392950,0.83271286,0.05335764,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_15714_20260404_031307_802637.png,train,1,straight,time_group_006,2026-04-04T03:13:07.802637,0.03751826,0.89175012,0.07073161,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_15788_20260404_031309_925093.png,train,1,straight,time_group_006,2026-04-04T03:13:09.925093,,,,fake_debug_only_missing,
..\..\..\carla_data\straight\STRAIGHT_15835_20260404_031311_256831.png,train,1,straight,time_group_006,2026-04-04T03:13:11.256831,0.15146162,0.64323621,0.20530217,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_15887_20260404_031312_702864.png,train,1,straight,time_group_006,2026-04-04T03:13:12.702864,0.62649331,0.26343197,0.11007472,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_15943_20260404_031314_270452.png,train,1,straight,time_group_006,2026-04-04T03:13:14.270452,0.07163849,0.86478705,0.06357447,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_15989_20260404_031315_670210.png,train,1,straight,time_group_006,2026-04-04T03:13:15.670210,,,,fake_debug_only_missing,
..\..\..\carla_data\straight\STRAIGHT_16037_20260404_031316_998288.png,train,1,straight,time_group_006,2026-04-04T03:13:16.998288,0.07929006,0.07639638,0.84431356,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_16091_20260404_031318_445232.png,train,1,straight,time_group_006,2026-04-04T03:13:18.445232,0.77765144,0.17401299,0.04833556,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_16142_20260404_031319_805423.png,train,1,straight,time_group_006,2026-04-04T03:13:19.805423,,,,fake_debug_only_missing,
..\..\..\carla_data\straight\STRAIGHT_16197_20260404_031321_238882.png,train,1,straight,time_group_006,2026-04-04T03:13:21.238882,,,,fake_debug_only_missing,
..\..\..\carla_data\straight\STRAIGHT_16284_20260404_031323_537845.png,train,1,straight,time_group_006,2026-04-04T03:13:23.537845,0.25533311,0.55255599,0.19211090,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_16338_20260404_031324_953618.png,train,1,straight,time_group_006,2026-04-04T03:13:24.953618,,,,fake_debug_only_missing,
..\..\..\carla_data\straight\STRAIGHT_16392_20260404_031326_342903.png,train,1,straight,time_group_006,2026-04-04T03:13:26.342903,0.10809296,0.79524631,0.09666073,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_16443_20260404_031327_622943.png,train,1,straight,time_group_006,2026-04-04T03:13:27.622943,0.12972109,0.73907576,0.13120315,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_16525_20260404_031329_800723.png,train,1,straight,time_group_006,2026-04-04T03:13:29.800723,,,,fake_debug_only_missing,
..\..\..\carla_data\straight\STRAIGHT_16545_20260404_031330_505476.png,train,1,straight,time_group_006,2026-04-04T03:13:30.505476,0.09932627,0.71240812,0.18826561,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_16595_20260404_031331_646156.png,train,1,straight,time_group_006,2026-04-04T03:13:31.646156,,,,fake_debug_only_missing,
..\..\..\carla_data\straight\STRAIGHT_16614_20260404_031332_332364.png,train,1,straight,time_group_006,2026-04-04T03:13:32.332364,0.06565298,0.78620390,0.14814311,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_16677_20260404_031333_930835.png,train,1,straight,time_group_006,2026-04-04T03:13:33.930835,0.10993769,0.72669664,0.16336567,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_16713_20260404_031334_971107.png,train,1,straight,time_group_006,2026-04-04T03:13:34.971107,0.09984992,0.60912057,0.29102951,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_16760_20260404_031336_354627.png,train,1,straight,time_group_006,2026-04-04T03:13:36.354627,0.89333907,0.05761128,0.04904964,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_16807_20260404_031337_758775.png,train,1,straight,time_group_006,2026-04-04T03:13:37.758775,0.11822779,0.83632731,0.04544490,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_16858_20260404_031339_306392.png,train,1,straight,time_group_006,2026-04-04T03:13:39.306392,0.72324224,0.07450931,0.20224845,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_16897_20260404_031340_460467.png,train,1,straight,time_group_006,2026-04-04T03:13:40.460467,,,,fake_debug_only_missing,
..\..\..\carla_data\straight\STRAIGHT_16955_20260404_031342_198392.png,train,1,straight,time_group_006,2026-04-04T03:13:42.198392,0.13842817,0.09132785,0.77024398,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_17005_20260404_031343_671078.png,train,1,straight,time_group_006,2026-04-04T03:13:43.671078,0.80990386,0.10545701,0.08463912,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_17047_20260404_031344_997004.png,train,1,straight,time_group_006,2026-04-04T03:13:44.997004,0.11028810,0.68203412,0.20767778,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_17100_20260404_031346_562682.png,train,1,straight,time_group_006,2026-04-04T03:13:46.562682,0.11442160,0.78805299,0.09752542,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_17146_20260404_031347_910786.png,train,1,straight,time_group_006,2026-04-04T03:13:47.910786,0.04446501,0.89035349,0.06518151,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_17192_20260404_031349_257105.png,train,1,straight,time_group_006,2026-04-04T03:13:49.257105,0.08416282,0.75646781,0.15936938,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_17239_20260404_031350_631219.png,train,1,straight,time_group_006,2026-04-04T03:13:50.631219,0.11339620,0.29700683,0.58959697,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_17288_20260404_031352_085687.png,train,1,straight,time_group_006,2026-04-04T03:13:52.085687,0.10793387,0.69269910,0.19936703,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_17318_20260404_031353_098492.png,train,1,straight,time_group_006,2026-04-04T03:13:53.098492,0.23048071,0.60269772,0.16682157,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_17336_20260404_031353_682652.png,train,1,straight,time_group_006,2026-04-04T03:13:53.682652,,,,fake_debug_only_missing,
..\..\..\carla_data\straight\STRAIGHT_17368_20260404_031354_567456.png,train,1,straight,time_group_006,2026-04-04T03:13:54.567456,0.07405787,0.84118149,0.08476064,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_17413_20260404_031355_667244.png,train,1,straight,time_group_006,2026-04-04T03:13:55.667244,,,,fake_debug_only_missing,
..\..\..\carla_data\straight\STRAIGHT_17472_20260404_031357_292669.png,train,1,straight,time_group_006,2026-04-04T03:13:57.292669,0.11508377,0.81926370,0.06565253,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_17525_20260404_031358_766960.png,train,1,straight,time_group_006,2026-04-04T03:13:58.766960,0.08529438,0.80887055,0.10583507,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_17541_20260404_031359_403002.png,train,1,straight,time_group_006,2026-04-04T03:13:59.403002,0.22195500,0.60885324,0.16919176,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_17579_20260404_031400_415794.png,train,1,straight,time_group_006,2026-04-04T03:14:00.415794,,,,fake_debug_only_missing,
..\..\..\carla_data\straight\STRAIGHT_17607_20260404_031401_221332.png,train,1,straight,time_group_006,2026-04-04T03:14:01.221332,0.13158713,0.79939981,0.06901306,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_17643_20260404_031402_258808.png,train,1,straight,time_group_006,2026-04-04T03:14:02.258808,0.10225948,0.28968345,0.60805707,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\straight\STRAIGHT_17679_20260404_031403_324692.png,train,1,straight,time_group_006,2026-04-04T03:14:03.324692,0.09801467,0.77558885,0.12639648,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\left\MANUAL_LEFT_20260404_232216_250707.png,train,0,left,time_group_007,2026-04-04T23:22:16.250707,0.74002509,0.20342201,0.05655290,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\right\MANUAL_RIGHT_20260404_232221_314498.png,train,2,right,time_group_007,2026-04-04T23:22:21.314498,0.04396477,0.08327052,0.87276471,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\left\MANUAL_LEFT_20260404_232229_116081.png,train,0,left,time_group_007,2026-04-04T23:22:29.116081,0.76741745,0.07378314,0.15879942,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\right\MANUAL_RIGHT_20260404_232237_515471.png,train,2,right,time_group_007,2026-04-04T23:22:37.515471,0.11524749,0.13158943,0.75316308,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\right\MANUAL_RIGHT_20260404_232245_939326.png,train,2,right,time_group_007,2026-04-04T23:22:45.939326,0.16496568,0.26432335,0.57071097,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\right\MANUAL_RIGHT_20260404_232255_429958.png,train,2,right,time_group_007,2026-04-04T23:22:55.429958,,,,fake_debug_only_missing,
..\..\..\carla_data\left\MANUAL_LEFT_20260404_232451_206423.png,train,0,left,time_group_008,2026-04-04T23:24:51.206423,0.65428132,0.15502530,0.19069338,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\left\MANUAL_LEFT_20260404_232455_004345.png,train,0,left,time_group_008,2026-04-04T23:24:55.004345,0.73720546,0.18333569,0.07945885,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\right\MANUAL_RIGHT_20260404_232500_025513.png,train,2,right,time_group_008,2026-04-04T23:25:00.025513,0.16821377,0.04909521,0.78269102,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\right\MANUAL_RIGHT_20260404_232507_759238.png,train,2,right,time_group_008,2026-04-04T23:25:07.759238,0.09642405,0.81293338,0.09064257,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\right\MANUAL_RIGHT_20260404_232517_973400.png,train,2,right,time_group_008,2026-04-04T23:25:17.973400,,,,fake_debug_only_missing,
..\..\..\carla_data\left\MANUAL_LEFT_20260404_232529_295666.png,train,0,left,time_group_008,2026-04-04T23:25:29.295666,0.86229791,0.05763159,0.08007051,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\right\MANUAL_RIGHT_20260404_232534_251443.png,train,2,right,time_group_008,2026-04-04T23:25:34.251443,0.10152645,0.14386251,0.75461105,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\right\MANUAL_RIGHT_20260404_232542_000510.png,train,2,right,time_group_008,2026-04-04T23:25:42.000510,0.63264372,0.11200425,0.25535203,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\left\MANUAL_LEFT_20260404_232553_108654.png,train,0,left,time_group_008,2026-04-04T23:25:53.108654,0.83491884,0.07614675,0.08893441,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\right\MANUAL_RIGHT_20260404_232600_711615.png,train,2,right,time_group_008,2026-04-04T23:26:00.711615,0.10968128,0.31071596,0.57960276,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\left\MANUAL_LEFT_20260404_232608_080123.png,train,0,left,time_group_008,2026-04-04T23:26:08.080123,0.76052111,0.13926968,0.10020921,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\left\MANUAL_LEFT_20260404_232616_424711.png,train,0,left,time_group_008,2026-04-04T23:26:16.424711,0.69572729,0.11949324,0.18477947,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\right\MANUAL_RIGHT_20260404_232616_883051.png,train,2,right,time_group_008,2026-04-04T23:26:16.883051,0.17287159,0.25391635,0.57321206,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\left\MANUAL_LEFT_20260404_232650_938607.png,train,0,left,time_group_009,2026-04-04T23:26:50.938607,0.58484039,0.10930636,0.30585325,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\right\MANUAL_RIGHT_20260404_232702_224517.png,train,2,right,time_group_009,2026-04-04T23:27:02.224517,0.10207472,0.66930912,0.22861616,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\left\MANUAL_LEFT_20260404_232707_030840.png,train,0,left,time_group_009,2026-04-04T23:27:07.030840,,,,fake_debug_only_missing,
..\..\..\carla_data\right\MANUAL_RIGHT_20260404_232722_115352.png,train,2,right,time_group_009,2026-04-04T23:27:22.115352,0.08793462,0.02938948,0.88267590,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\right\MANUAL_RIGHT_20260404_232730_901270.png,train,2,right,time_group_009,2026-04-04T23:27:30.901270,0.06941495,0.03702484,0.89356021,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\right\MANUAL_RIGHT_20260404_232737_814566.png,train,2,right,time_group_009,2026-04-04T23:27:37.814566,0.20880777,0.07887239,0.71231984,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\left\MANUAL_LEFT_20260404_232745_304512.png,train,0,left,time_group_009,2026-04-04T23:27:45.304512,,,,fake_debug_only_missing,
..\..\..\carla_data\left\MANUAL_LEFT_20260404_232749_688859.png,train,0,left,time_group_009,2026-04-04T23:27:49.688859,0.67304154,0.08472337,0.24223509,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\left\MANUAL_LEFT_20260404_232753_903021.png,train,0,left,time_group_009,2026-04-04T23:27:53.903021,,,,fake_debug_only_missing,
..\..\..\carla_data\left\MANUAL_LEFT_20260404_232808_907671.png,train,0,left,time_group_009,2026-04-04T23:28:08.907671,0.63950852,0.18998468,0.17050681,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\left\MANUAL_LEFT_20260404_232817_738027.png,train,0,left,time_group_009,2026-04-04T23:28:17.738027,0.88291630,0.02418716,0.09289654,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\left\MANUAL_LEFT_20260404_232827_219385.png,train,0,left,time_group_009,2026-04-04T23:28:27.219385,0.65763615,0.22788189,0.11448196,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\left\MANUAL_LEFT_20260404_232834_837884.png,train,0,left,time_group_009,2026-04-04T23:28:34.837884,0.62925064,0.28162432,0.08912504,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\left\MANUAL_LEFT_20260404_232852_007380.png,train,0,left,time_group_009,2026-04-04T23:28:52.007380,,,,fake_debug_only_missing,
..\..\..\carla_data\left\MANUAL_LEFT_20260404_232901_039156.png,train,0,left,time_group_009,2026-04-04T23:29:01.039156,0.81890927,0.06492596,0.11616477,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\left\MANUAL_LEFT_20260404_232907_321282.png,train,0,left,time_group_009,2026-04-04T23:29:07.321282,0.75243590,0.08426139,0.16330270,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\left\MANUAL_LEFT_20260404_232911_314745.png,train,0,left,time_group_009,2026-04-04T23:29:11.314745,0.73464924,0.09335973,0.17199103,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\left\MANUAL_LEFT_20260404_232919_795772.png,train,0,left,time_group_009,2026-04-04T23:29:19.795772,0.71103182,0.12947084,0.15949734,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\right\MANUAL_RIGHT_20260404_232925_110482.png,train,2,right,time_group_009,2026-04-04T23:29:25.110482,0.13431180,0.06798313,0.79770507,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\left\MANUAL_LEFT_20260404_232933_600766.png,train,0,left,time_group_009,2026-04-04T23:29:33.600766,0.83516920,0.06352223,0.10130857,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\left\MANUAL_LEFT_20260404_232936_903772.png,train,0,left,time_group_009,2026-04-04T23:29:36.903772,0.76224384,0.04782737,0.18992879,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\left\MANUAL_LEFT_20260404_233008_586698.png,train,0,left,time_group_010,2026-04-04T23:30:08.586698,0.79401070,0.13117460,0.07481470,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\left\MANUAL_LEFT_20260404_233021_945858.png,train,0,left,time_group_010,2026-04-04T23:30:21.945858,0.66775387,0.19541796,0.13682817,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\left\MANUAL_LEFT_20260404_233027_856907.png,train,0,left,time_group_010,2026-04-04T23:30:27.856907,0.78647019,0.16770892,0.04582089,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\left\MANUAL_LEFT_20260404_233043_947955.png,train,0,left,time_group_010,2026-04-04T23:30:43.947955,0.13296005,0.11251710,0.75452285,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\left\MANUAL_LEFT_20260404_233053_361569.png,train,0,left,time_group_010,2026-04-04T23:30:53.361569,0.13006940,0.06250990,0.80742070,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\left\MANUAL_LEFT_20260404_233100_026005.png,train,0,left,time_group_010,2026-04-04T23:31:00.026005,0.69467443,0.06912933,0.23619624,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\left\MANUAL_LEFT_20260404_233104_580396.png,train,0,left,time_group_010,2026-04-04T23:31:04.580396,,,,fake_debug_only_missing,
..\..\..\carla_data\left\MANUAL_LEFT_20260404_233124_358951.png,train,0,left,time_group_010,2026-04-04T23:31:24.358951,0.74064258,0.06037866,0.19897876,fake_debug_only_ground_truth_derived,
..\..\..\carla_data\left\MANUAL_LEFT_20260404_233223_408354.png,train,0,left,time_group_011,2026-04-04T23:32:23.408354,0.68437608,0.23630506,0.07931886,fake_debug_only_ground_truth_derived,
